racetrack,country,continent,length,length_type,track_type,race_name,organizer,race_rank,race_type,race_special,latitude,longitude
Moonee Valley,Australia,Oceania,1600,Mile,Turf,Bill Stutt Stakes,ARB,2,G2,,-37.7654,144.931
Moonee Valley,Australia,Oceania,1600,Mile,Turf,Crystal Mile,ARB,2,G2,,-37.7654,144.931
Moonee Valley,Australia,Oceania,1600,Mile,Turf,John F. Feehan Stakes,ARB,2,G2,,-37.7654,144.931
Moonee Valley,Australia,Oceania,1200,Sprint,Turf,McEwen Stakes,ARB,2,G2,,-37.7654,144.931
Moonee Valley,Australia,Oceania,2040,Medium,Turf,Mooney Valley Vase,ARB,2,G2,,-37.7654,144.931
Moonee Valley,Australia,Oceania,1600,Mile,Turf,W H Stocks Stakes,ARB,2,G2,,-37.7654,144.931
Moonee Valley,Australia,Oceania,1600,Mile,Turf,Alexandra Stakes,ARB,3,G3,,-37.7654,144.931
Moonee Valley,Australia,Oceania,1200,Sprint,Turf,Typhoon Tracy Stakes,ARB,3,G3,,-37.7654,144.931
Moonee Valley,Australia,Oceania,1200,Sprint,Turf,Red Anchor Stakes,ARB,3,G3,,-37.7654,144.931
Moonee Valley,Australia,Oceania,1200,Sprint,Turf,Scarborough Stakes,ARB,3,G3,,-37.7654,144.931
Moonee Valley,Australia,Oceania,1600,Mile,Turf,Tesio Stakes,ARB,3,G3,,-37.7654,144.931
Moonee Valley,Australia,Oceania,1200,Sprint,Turf,Symal Crockett Stakes,ARB,4,Local,,-37.7654,144.931
Moonee Valley,Australia,Oceania,1200,Sprint,Turf,Abell Stakes,ARB,4,Local,,-37.7654,144.931
Moonee Valley,Australia,Oceania,955,Sprint,Turf,55 Second Challenge Series,ARB,4,Local,,-37.7654,144.931
Moonee Valley,Australia,Oceania,1200,Sprint,Turf,Sweeney Estate Agents Country Cup Final,ARB,4,Local,,-37.7654,144.931
Moonee Valley,Australia,Oceania,1600,Mile,Turf,Chef's Hat Handicap,ARB,4,Local,,-37.7654,144.931
Moonee Valley,Australia,Oceania,1000,Sprint,Turf,MSC Signs Handicap,ARB,4,Local,,-37.7654,144.931
Moonee Valley,Australia,Oceania,1200,Sprint,Turf,MSC Signs Handicap,ARB,4,Local,,-37.7654,144.931
Moonee Valley,Australia,Oceania,2040,Medium,Turf,MSC Signs Handicap,ARB,4,Local,,-37.7654,144.931
Moonee Valley,Australia,Oceania,1200,Sprint,Turf,Ladbrokes Odds Surge Handicap,ARB,4,Local,,-37.7654,144.931
Moonee Valley,Australia,Oceania,1200,Sprint,Turf,Ascend Sales Trophies Handicap,ARB,4,Local,,-37.7654,144.931
Moonee Valley,Australia,Oceania,1000,Sprint,Turf,Carlyon Stakes,ARB,4,Local,,-37.7654,144.931
Moonee Valley,Australia,Oceania,1200,Sprint,Turf,Crockett Stakes,ARB,4,Local,,-37.7654,144.931
Moonee Valley,Australia,Oceania,1200,Sprint,Turf,Chautauqua Stakes,ARB,4,Local,,-37.7654,144.931
Moonee Valley,Australia,Oceania,2040,Medium,Turf,JRA Cup,ARB,3,G3,,-37.7654,144.931
Moonee Valley,Australia,Oceania,1200,Sprint,Turf,Valley Pearl,ARB,4,Local,,-37.7654,144.931
Moonee Valley,Australia,Oceania,1200,Sprint,Turf,Caspers Pies and Pastries Handicap,ARB,4,Local,,-37.7654,144.931
Moonee Valley,Australia,Oceania,2040,Medium,Turf,Manhari Handicap,ARB,4,Local,,-37.7654,144.931
Moonee Valley,Australia,Oceania,2500,Long,Turf,Moonee Valley Gold Cup,ARB,2,G2,,-37.7654,144.931
Moonee Valley,Australia,Oceania,2040,Medium,Turf,W.S. Cox Plate,ARB,1,G1,,-37.7654,144.931
Corbould Park,Australia,Oceania,1600,Mile,Turf,Sunshine Coast Guineas,ARB,3,G3,,-26.78462,153.07221
Corbould Park,Australia,Oceania,1400,Sprint,Turf,Sunshine Coast Cup,ARB,4,Local,,-26.78462,153.07221
Corbould Park,Australia,Oceania,2400,Long,Turf,Caloudra Cup,ARB,4,Local,,-26.78462,153.07221
Corbould Park,Australia,Oceania,1600,Mile,Turf,Mooloolaba Cup,ARB,4,Local,,-26.78462,153.07221
Corbould Park,Australia,Oceania,1400,Sprint,Turf,Glasshouse Handicap,ARB,4,Local,,-26.78462,153.07221
Corbould Park,Australia,Oceania,1000,Sprint,Turf,Noosa Cup,ARB,4,Local,,-26.78462,153.07221
Corbould Park,Australia,Oceania,1000,Sprint,Turf,H E Corbould Transition Handicap,ARB,4,Local,,-26.78462,153.07221
Corbould Park,Australia,Oceania,1200,Sprint,Turf,Bruce McLachlan Classic,ARB,4,Local,,-26.78462,153.07221
Corbould Park,Australia,Oceania,1800,Mile,Turf,ARB Corbould Park 1800m Turf,ARB,0,Non-Graded,,-26.78462,153.07221
Corbould Park,Australia,Oceania,2200,Medium,Turf,ARB Corbould Park 2200m Turf,ARB,0,Non-Graded,,-26.78462,153.07221
Doomben,Australia,Oceania,1200,Sprint,Turf,"Doomben 10,000",ARB,1,G1,,-27.426319,153.076033
Doomben,Australia,Oceania,2000,Medium,Turf,Doomben Cup,ARB,1,G1,,-27.426319,153.076033
Doomben,Australia,Oceania,1200,Sprint,Turf,Champagne Classic (BRC),ARB,2,G2,,-27.426319,153.076033
Doomben,Australia,Oceania,2000,Medium,Turf,Doomben Roses,ARB,2,G2,,-27.426319,153.076033
Doomben,Australia,Oceania,1350,Sprint,Turf,BRC Sprint,ARB,3,G3,,-27.426319,153.076033
Doomben,Australia,Oceania,2000,Medium,Turf,Chairman's Handicap (BRC),ARB,3,G3,,-27.426319,153.076033
Doomben,Australia,Oceania,1200,Sprint,Turf,George Moore Stakes,ARB,3,G3,,-27.426319,153.076033
Doomben,Australia,Oceania,1200,Sprint,Turf,Rough Habit Plate,ARB,3,G3,,-27.426319,153.076033
Doomben,Australia,Oceania,1350,Sprint,Turf,Vo Rogue Plate,ARB,3,G3,,-27.426319,153.076033
Doomben,Australia,Oceania,1200,Sprint,Turf,The Gibson Open Handicap,ARB,4,Local,,-27.426319,153.076033
Doomben,Australia,Oceania,1600,Mile,Turf,Lord Mayor's Cup (BRC),ARB,4,Local,,-27.426319,153.076033
Doomben,Australia,Oceania,1200,Sprint,Turf,Moreton Hire Handicap,ARB,4,Local,,-27.426319,153.076033
Doomben,Australia,Oceania,1200,Sprint,Turf,Sky Racing Handicap,ARB,4,Local,,-27.426319,153.076033
Doomben,Australia,Oceania,1350,Sprint,Turf,Sky Racing Handicap,ARB,4,Local,,-27.426319,153.076033
Doomben,Australia,Oceania,1600,Mile,Turf,Sky Racing Handicap,ARB,4,Local,,-27.426319,153.076033
Doomben,Australia,Oceania,1100,Sprint,Turf,Gallopers Sports Club QTIS Two-Year-Old Handicap,ARB,4,Local,,-27.426319,153.076033
Doomben,Australia,Oceania,1100,Sprint,Turf,Become A BRC Member Handicap,ARB,4,Local,Doomben Become A BRC Member Handicap,-27.426319,153.076033
Doomben,Australia,Oceania,1200,Sprint,Turf,Become A BRC Member Handicap,ARB,4,Local,Doomben Become A BRC Member Handicap,-27.426319,153.076033
Doomben,Australia,Oceania,1350,Sprint,Turf,Become A BRC Member Handicap,ARB,4,Local,Doomben Become A BRC Member Handicap,-27.426319,153.076033
Doomben,Australia,Oceania,1100,Sprint,Turf,Become A BRC Member Maiden Plate,ARB,4,Local,Doomben Become A BRC Member Maiden Plate,-27.426319,153.076033
Doomben,Australia,Oceania,1200,Sprint,Turf,Become A BRC Member Maiden Plate,ARB,4,Local,Doomben Become A BRC Member Maiden Plate,-27.426319,153.076033
Doomben,Australia,Oceania,2070,Medium,Turf,Become A BRC Member Maiden Plate,ARB,4,Local,Doomben Become A BRC Member Maiden Plate,-27.426319,153.076033
Doomben,Australia,Oceania,1350,Sprint,Turf,Sky Racing Maiden Handicap,ARB,4,Local,,-27.426319,153.076033
Doomben,Australia,Oceania,1200,Sprint,Turf,Keith Noud Quality Handicap,ARB,4,Local,,-27.426319,153.076033
Doomben,Australia,Oceania,1200,Sprint,Turf,Tattersall's Classic,ARB,4,Local,,-27.426319,153.076033
Doomben,Australia,Oceania,1100,Sprint,Turf,Phelan Ready Stakes,ARB,4,Local,,-27.426319,153.076033
Doomben,Australia,Oceania,1600,Mile,Turf,Benborough Plate,ARB,4,Local,,-27.426319,153.076033
Doomben,Australia,Oceania,2200,Medium,Turf,Shoot Out Quality Handicap,ARB,4,Local,,-27.426319,153.076033
Doomben,Australia,Oceania,2000,Medium,Turf,Brighton Hotel Doomben Stakes,ARB,4,Local,,-27.426319,153.076033
Doomben,Australia,Oceania,1100,Sprint,Turf,Mick Dittman Plate,ARB,4,Local,,-27.426319,153.076033
Doomben,Australia,Oceania,1600,Mile,Turf,Member's Cup,ARB,4,Local,,-27.426319,153.076033
Doomben,Australia,Oceania,1500,Mile,Turf,The Phoenix,ARB,4,Local,,-27.426319,153.076033
Doomben,Australia,Oceania,1000,Sprint,Turf,Dalrello Stakes,ARB,4,Local,,-27.426319,153.076033
Doomben,Australia,Oceania,1000,Sprint,Turf,Lightning Handicap,ARB,4,Local,,-27.426319,153.076033
Doomben,Australia,Oceania,1300,Sprint,Turf,Lough Neagh Stakes,ARB,4,Local,,-27.426319,153.076033
Doomben,Australia,Oceania,1200,Sprint,Turf,Gold Edition Plate,ARB,4,Local,,-27.426319,153.076033
Doomben,Australia,Oceania,2400,Long,Turf,Queensland Cup,ARB,4,Local,,-27.426319,153.076033
Doomben,Australia,Oceania,1350,Sprint,Turf,Fred Best Classic,ARB,4,Local,,-27.426319,153.076033
Doomben,Australia,Oceania,1200,Sprint,Turf,Moreton Cup,ARB,4,Local,,-27.426319,153.076033
Eagle Farm,Australia,Oceania,1600,Mile,Turf,J.J. Atkins,ARB,1,G1,,-27.4277,153.0674
Eagle Farm,Australia,Oceania,1300,Sprint,Turf,Kingsford-Smith Cup,ARB,1,G1,,-27.4277,153.0674
Eagle Farm,Australia,Oceania,2400,Long,Turf,Queensland Derby,ARB,1,G1,,-27.4277,153.0674
Eagle Farm,Australia,Oceania,2400,Long,Turf,Queensland Oaks,ARB,1,G1,,-27.4277,153.0674
Eagle Farm,Australia,Oceania,1400,Sprint,Turf,Stradbroke Handicap,ARB,1,G1,,-27.4277,153.0674
Eagle Farm,Australia,Oceania,1400,Sprint,Turf,Tattersall's Tiara,ARB,1,G1,,-27.4277,153.0674
Eagle Farm,Australia,Oceania,2400,Long,Turf,Brisbane Cup,ARB,2,G2,,-27.4277,153.0674
Eagle Farm,Australia,Oceania,1400,Sprint,Turf,Dane Ripper Stakes,ARB,2,G2,,-27.4277,153.0674
Eagle Farm,Australia,Oceania,1300,Sprint,Turf,QTC Cup,ARB,2,G2,,-27.4277,153.0674
Eagle Farm,Australia,Oceania,2200,Medium,Turf,The Q22,ARB,2,G2,,-27.4277,153.0674
Eagle Farm,Australia,Oceania,1600,Mile,Turf,Queensland Guineas,ARB,2,G2,,-27.4277,153.0674
Eagle Farm,Australia,Oceania,1400,Sprint,Turf,Sire's Produce Stakes (BRC),ARB,2,G2,,-27.4277,153.0674
Eagle Farm,Australia,Oceania,1200,Sprint,Turf,Victory Stakes,ARB,2,G2,,-27.4277,153.0674
Eagle Farm,Australia,Oceania,1200,Sprint,Turf,B J McLachlan Stakes,ARB,3,G3,,-27.4277,153.0674
Eagle Farm,Australia,Oceania,1400,Sprint,Turf,Fred Best Classic,ARB,3,G3,,-27.4277,153.0674
Eagle Farm,Australia,Oceania,1300,Sprint,Turf,Pam O'Neill Stakes,ARB,3,G3,,-27.4277,153.0674
Eagle Farm,Australia,Oceania,2200,Medium,Turf,Grand Prix Stakes,ARB,3,G3,,-27.4277,153.0674
Eagle Farm,Australia,Oceania,1600,Mile,Turf,Gunsynd Classic,ARB,3,G3,,-27.4277,153.0674
Eagle Farm,Australia,Oceania,1600,Mile,Turf,Lord Mayor's Cup (BRC),ARB,3,G3,,-27.4277,153.0674
Eagle Farm,Australia,Oceania,2200,Medium,Turf,Premier's Cup (BRC),ARB,3,G3,,-27.4277,153.0674
Eagle Farm,Australia,Oceania,3000,Long,Turf,Tattersall's Cup,ARB,3,G3,,-27.4277,153.0674
Eagle Farm,Australia,Oceania,1200,Sprint,Turf,W J Healy Stakes,ARB,3,G3,,-27.4277,153.0674
Eagle Farm,Australia,Oceania,1400,Sprint,Turf,Daybreak Lover Stakes,ARB,4,Local,,-27.4277,153.0674
Eagle Farm,Australia,Oceania,1600,Mile,Turf,The Wayne Wilson,ARB,4,Local,,-27.4277,153.0674
Eagle Farm,Australia,Oceania,1500,Mile,Turf,The Phoenix,ARB,4,Local,,-27.4277,153.0674
Eagle Farm,Australia,Oceania,1500,Mile,Turf,Spear Chief Handicap,ARB,4,Local,,-27.4277,153.0674
Eagle Farm,Australia,Oceania,1000,Sprint,Turf,Seven Dalrello Stakes,ARB,4,Local,,-27.4277,153.0674
Eagle Farm,Australia,Oceania,1825,Medium,Turf,Magic Millions Benchmark 90 Handicap,ARB,4,Local,,-27.4277,153.0674
Eagle Farm,Australia,Oceania,1300,Sprint,Turf,XXXX QTIS 3YO Quality Handicap,ARB,4,Local,,-27.4277,153.0674
Eagle Farm,Australia,Oceania,1000,Sprint,Turf,Mullins Lawyers Class 3 Handicap,ARB,4,Local,,-27.4277,153.0674
Eagle Farm,Australia,Oceania,1200,Sprint,Turf,XXXX Gold Class 1 Handicap,ARB,4,Local,,-27.4277,153.0674
Eagle Farm,Australia,Oceania,1200,Sprint,Turf,Benchmark 70 Handicap (Ladbrokes Stradbroke Calcutta),ARB,4,Local,,-27.4277,153.0674
Eagle Farm,Australia,Oceania,1000,Sprint,Turf,Moreton Hire Benchmark 78 Handicap,ARB,4,Local,,-27.4277,153.0674
Eagle Farm,Australia,Oceania,1800,Mile,Turf,Seven Grand Prix Stakes,ARB,4,Local,,-27.4277,153.0674
Eagle Farm,Australia,Oceania,1200,Sprint,Turf,Queensland Day Stakes,ARB,4,Local,,-27.4277,153.0674
Eagle Farm,Australia,Oceania,1200,Sprint,Turf,Hinkler Handicap,ARB,4,Local,,-27.4277,153.0674
Eagle Farm,Australia,Oceania,1200,Sprint,Turf,Oxlade Stakes,ARB,4,Local,,-27.4277,153.0674
Eagle Farm,Australia,Oceania,1400,Sprint,Turf,Tattersall's Stakes,ARB,4,Local,,-27.4277,153.0674
Eagle Farm,Australia,Oceania,1600,Mile,Turf,Tattersall's Mile,ARB,4,Local,,-27.4277,153.0674
Eagle Farm,Australia,Oceania,1350,Sprint,Turf,Gai Waterhouse Classic,ARB,4,Local,,-27.4277,153.0674
Elwick,Australia,Oceania,1200,Sprint,Turf,Mystic Journey Stakes,ARB,3,G3,,-42.823611,147.286944
Elwick,Australia,Oceania,2400,Long,Turf,Hobart Cup,ARB,3,G3,,-42.823611,147.286944
Elwick,Australia,Oceania,2200,Medium,Turf,Tasmanian Derby,ARB,4,Local,,-42.823611,147.286944
Elwick,Australia,Oceania,2100,Medium,Turf,Strutt Stakes,ARB,4,Local,,-42.823611,147.286944
Elwick,Australia,Oceania,1400,Sprint,Turf,Thomas Lyons Stakes,ARB,4,Local,,-42.823611,147.286944
Elwick,Australia,Oceania,1100,Sprint,Turf,Elwick 2YO Stakes,ARB,4,Local,,-42.823611,147.286944
Elwick,Australia,Oceania,2100,Medium,Turf,Hobart Guineas,ARB,4,Local,,-42.823611,147.286944
Elwick,Australia,Oceania,1200,Sprint,Turf,Magic Millions Bow Mistress Stakes,ARB,4,Local,,-42.823611,147.286944
Elwick,Australia,Oceania,2100,Medium,Turf,Hobart Guineas,ARB,4,Local,,-42.823611,147.286944
Elwick,Australia,Oceania,1600,Mile,Turf,The Inevitable Stakes,ARB,4,Local,,-42.823611,147.286944
Elwick,Australia,Oceania,1100,Sprint,Turf,Winzenburg Quality,ARB,4,Local,,-42.823611,147.286944
Elwick,Australia,Oceania,2000,Medium,Turf,Brighton Cup,ARB,4,Local,,-42.823611,147.286944
Elwick,Australia,Oceania,1200,Sprint,Turf,Bow Mistress Stakes,ARB,4,Local,,-42.823611,147.286944
Elwick,Australia,Oceania,2100,Medium,Turf,Tasmanian Oaks,ARB,4,Local,,-42.823611,147.286944
Elwick,Australia,Oceania,2100,Medium,Turf,George Johnson Trophy,ARB,4,Local,,-42.823611,147.286944
Flemington,Australia,Oceania,1600,Mile,Turf,All-Star Mile,ARB,1,G1,,-37.790278,144.9125
Flemington,Australia,Oceania,2000,Medium,Turf,Australian Cup,ARB,1,G1,,-37.790278,144.9125
Flemington,Australia,Oceania,1600,Mile,Turf,Australian Guineas,ARB,1,G1,,-37.790278,144.9125
Flemington,Australia,Oceania,1600,Mile,Turf,VRC Champions Mile,ARB,1,G1,,-37.790278,144.9125
Flemington,Australia,Oceania,1200,Sprint,Turf,Collmore Stud Stakes,ARB,1,G1,,-37.790278,144.9125
Flemington,Australia,Oceania,1000,Sprint,Turf,Black Caviar Lightning,ARB,1,G1,,-37.790278,144.9125
Flemington,Australia,Oceania,2000,Medium,Turf,Champions Stakes,ARB,1,G1,,-37.790278,144.9125
Flemington,Australia,Oceania,1600,Mile,Turf,Makybe Diva Stakes,ARB,1,G1,,-37.790278,144.9125
Flemington,Australia,Oceania,3200,Long,Turf,Melbourne Cup,ARB,1,G1,,-37.790278,144.9125
Flemington,Australia,Oceania,1600,Mile,Turf,Empire Rose Stakes,ARB,1,G1,,-37.790278,144.9125
Flemington,Australia,Oceania,1200,Sprint,Turf,Newmarket Handicap,ARB,1,G1,,-37.790278,144.9125
Flemington,Australia,Oceania,2000,Medium,Turf,Turnbull Stakes,ARB,1,G1,,-37.790278,144.9125
Flemington,Australia,Oceania,2500,Long,Turf,Victoria Derby,ARB,1,G1,,-37.790278,144.9125
Flemington,Australia,Oceania,2500,Long,Turf,VRC Oaks,ARB,1,G1,,-37.790278,144.9125
Flemington,Australia,Oceania,1200,Sprint,Turf,Darley Champions Sprint,ARB,1,G1,,-37.790278,144.9125
Flemington,Australia,Oceania,1600,Mile,Turf,A V Kewney Stakes,ARB,2,G2,,-37.790278,144.9125
Flemington,Australia,Oceania,1600,Mile,Turf,Blarney Stakes,ARB,2,G2,,-37.790278,144.9125
Flemington,Australia,Oceania,1200,Sprint,Turf,Bobbie Lewis Quality,ARB,2,G2,,-37.790278,144.9125
Flemington,Australia,Oceania,1200,Sprint,Turf,Danehill Stakes,ARB,2,G2,,-37.790278,144.9125
Flemington,Australia,Oceania,1600,Mile,Turf,Edward Manifold Stakes,ARB,2,G2,,-37.790278,144.9125
Flemington,Australia,Oceania,1200,Sprint,Turf,Gilgai Stakes,ARB,2,G2,,-37.790278,144.9125
Flemington,Australia,Oceania,1400,Sprint,Turf,Let's Elope Stakes,ARB,2,G2,,-37.790278,144.9125
Flemington,Australia,Oceania,1200,Sprint,Turf,The Damien Oliver,ARB,2,G2,,-37.790278,144.9125
Flemington,Australia,Oceania,2000,Medium,Turf,Matriarch Stakes,ARB,2,G2,,-37.790278,144.9125
Flemington,Australia,Oceania,1400,Sprint,Turf,Rose of Kingston Stakes,ARB,2,G2,,-37.790278,144.9125
Flemington,Australia,Oceania,1400,Sprint,Turf,Sires' Produce Stakes (VRC),ARB,2,G2,,-37.790278,144.9125
Flemington,Australia,Oceania,2000,Medium,Turf,Wakeful Stakes,ARB,2,G2,,-37.790278,144.9125
Flemington,Australia,Oceania,1200,Sprint,Turf,Aurie's Star Handicap,ARB,3,G3,,-37.790278,144.9125
Flemington,Australia,Oceania,1100,Sprint,Turf,Begonia Belle Stakes,ARB,3,G3,,-37.790278,144.9125
Flemington,Australia,Oceania,1600,Mile,Turf,Carbine Club Stakes (VRC),ARB,3,G3,,-37.790278,144.9125
Flemington,Australia,Oceania,1400,Sprint,Turf,Rising Fast Stakes,ARB,3,G3,,-37.790278,144.9125
Flemington,Australia,Oceania,1400,Sprint,Turf,C S Hayes Stakes,ARB,3,G3,,-37.790278,144.9125
Flemington,Australia,Oceania,1400,Sprint,Turf,Frances Tressady Stakes,ARB,3,G3,,-37.790278,144.9125
Flemington,Australia,Oceania,1400,Sprint,Turf,Hong Kong Jockey Club Stakes,ARB,3,G3,,-37.790278,144.9125
Flemington,Australia,Oceania,2500,Long,Turf,Lexus Stakes,ARB,3,G3,,-37.790278,144.9125
Flemington,Australia,Oceania,1000,Sprint,Turf,Maribyrnong Plate,ARB,3,G3,,-37.790278,144.9125
Flemington,Australia,Oceania,1000,Sprint,Turf,Ottawa Stakes,ARB,3,G3,,-37.790278,144.9125
Flemington,Australia,Oceania,2600,Long,Turf,Queen Elizabeth Stakes (VRC),ARB,3,G3,,-37.790278,144.9125
Flemington,Australia,Oceania,1600,Mile,Turf,Matron Stakes,ARB,3,G3,,-37.790278,144.9125
Flemington,Australia,Oceania,1400,Sprint,Turf,Shaftesbury Avenue Handicap,ARB,3,G3,,-37.790278,144.9125
Flemington,Australia,Oceania,1200,Sprint,Turf,Standish Handicap,ARB,3,G3,,-37.790278,144.9125
Flemington,Australia,Oceania,2500,Long,Turf,The Bart Cummings,ARB,3,G3,,-37.790278,144.9125
Flemington,Australia,Oceania,1400,Sprint,Turf,The Vanity,ARB,3,G3,,-37.790278,144.9125
Flemington,Australia,Oceania,1200,Sprint,Turf,Thoroughbread Breeders Stakes,ARB,3,G3,,-37.790278,144.9125
Flemington,Australia,Oceania,2600,Long,Turf,The Roy Higgins,ARB,4,Local,,-37.790278,144.9125
Flemington,Australia,Oceania,2800,Long,Turf,The Andrew Ramsden,ARB,4,Local,,-37.790278,144.9125
Flemington,Australia,Oceania,1200,Sprint,Turf,The Straight Six,ARB,4,Local,,-37.790278,144.9125
Flemington,Australia,Oceania,1600,Mile,Turf,VRC-CRV Winter Championship Series Final,ARB,4,Local,,-37.790278,144.9125
Flemington,Australia,Oceania,1200,Sprint,Turf,Santa Ana Lane Sprint Series Final,ARB,4,Local,,-37.790278,144.9125
Flemington,Australia,Oceania,1200,Sprint,Turf,A.R. Creswick Stakes,ARB,4,Local,,-37.790278,144.9125
Flemington,Australia,Oceania,1600,Mile,Turf,Taj Rossi Series Final,ARB,4,Local,,-37.790278,144.9125
Flemington,Australia,Oceania,2600,Long,Turf,Banjo Paterson Series Final,ARB,4,Local,,-37.790278,144.9125
Flemington,Australia,Oceania,2800,Long,Turf,Flemington Cup 1849,ARB,4,Local,,-37.790278,144.9125
Flemington,Australia,Oceania,2800,Long,Turf,The VRC St Leger,ARB,4,Local,,-37.790278,144.9125
Flemington,Australia,Oceania,1400,Sprint,Turf,ANZAC Day Stakes,ARB,4,Local,,-37.790278,144.9125
Flemington,Australia,Oceania,1100,Sprint,Turf,Talindert Stakes,ARB,4,Local,,-37.790278,144.9125
Flemington,Australia,Oceania,1600,Mile,Turf,Melbourne Cup Carnival Country Final,ARB,4,Local,,-37.790278,144.9125
Flemington,Australia,Oceania,1000,Sprint,Turf,Inglis Banner,ARB,4,Local,,-37.790278,144.9125
Flemington,Australia,Oceania,1600,Mile,Turf,Chester Manifold Stakes,ARB,4,Local,,-37.790278,144.9125
Flemington,Australia,Oceania,1600,Mile,Turf,Inglis Bracelet,ARB,4,Local,,-37.790278,144.9125
Flemington,Australia,Oceania,1100,Sprint,Turf,Crown Red Roses Stakes,ARB,4,Local,,-37.790278,144.9125
Flemington,Australia,Oceania,1000,Sprint,Turf,Centruy Stakes,ARB,4,Local,,-37.790278,144.9125
Flemington,Australia,Oceania,1700,Mile,Turf,TCL Trophy,ARB,4,Local,,-37.790278,144.9125
Flemington,Australia,Oceania,1400,Sprint,Turf,RDA Subzero Handicap,ARB,4,Local,,-37.790278,144.9125
Flemington,Australia,Oceania,1800,Mile,Turf,Good Friday Appeal Trophy,ARB,4,Local,,-37.790278,144.9125
Flemington,Australia,Oceania,1000,Sprint,Turf,Resimax Group Rapid Racing,ARB,4,Local,,-37.790278,144.9125
Geelong,Australia,Oceania,2400,Long,Turf,Geelong Cup,ARB,3,G3,,-38.1743,144.3757
Geelong,Australia,Oceania,2200,Medium,Turf,Geelong Classic,ARB,4,Local,,-38.1743,144.3757
Geelong,Australia,Oceania,1200,Sprint,Turf,Geelong Black Pearl Stakes,ARB,4,Local,,-38.1743,144.3757
Geelong,Australia,Oceania,1700,Mile,Turf,Coastal Classic,ARB,4,Local,,-38.1743,144.3757
Geelong,Australia,Oceania,1100,Sprint,Turf,Geelong Diamond,ARB,4,Local,,-38.1743,144.3757
Geelong,Australia,Oceania,1400,Sprint,Turf,Geelong St Patrick's Cup,ARB,4,Local,,-38.1743,144.3757
Geelong,Australia,Oceania,1500,Mile,Turf,Ballan Cup,ARB,4,Local,,-38.1743,144.3757
Geelong,Australia,Oceania,2400,Long,Turf,Bellarine Cup,ARB,4,Local,,-38.1743,144.3757
Geelong,Australia,Oceania,1500,Mile,Turf,Torquay Cup,ARB,4,Local,,-38.1743,144.3757
Geelong,Australia,Oceania,1200,Sprint,Turf,Ladbrokes Maiden Plate,ARB,4,Local,,-38.1743,144.3757
Geelong,Australia,Oceania,1500,Mile,Turf,Ladbrokes Maiden Plate,ARB,4,Local,,-38.1743,144.3757
Geelong,Australia,Oceania,2400,Long,Turf,Ladbrokes Maiden Plate,ARB,4,Local,,-38.1743,144.3757
Geelong,Australia,Oceania,1300,Sprint,Turf,Geelong Homes Maiden Plate,ARB,4,Local,,-38.1743,144.3757
Geelong,Australia,Oceania,1400,Sprint,Turf,Rosemont Maiden Plate,ARB,4,Local,,-38.1743,144.3757
Geelong,Australia,Oceania,1200,Sprint,Turf,Prestige Jayco Maiden Plate,ARB,4,Local,,-38.1743,144.3757
Geelong,Australia,Oceania,1400,Sprint,Turf,Prestige Jayco Maiden Plate,ARB,4,Local,,-38.1743,144.3757
Geelong,Australia,Oceania,1500,Mile,Turf,Prestige Jayco Maiden Plate,ARB,4,Local,,-38.1743,144.3757
Geelong,Australia,Oceania,1700,Mile,Turf,Ascend Sales Trophies (Bm56),ARB,4,Local,,-38.1743,144.3757
Geelong,Australia,Oceania,1700,Mile,Turf,Bennett Racing (Bm66),ARB,4,Local,,-38.1743,144.3757
Geelong,Australia,Oceania,2400,Long,Turf,Geelong Homes (Bm70),ARB,4,Local,,-38.1743,144.3757
Geelong,Australia,Oceania,1100,Sprint,Turf,Rex Gorell Volkswagen Geelong Diamond,ARB,4,Local,,-38.1743,144.3757
Gold Coast,Australia,Oceania,1800,Mile,Turf,A D Hollindale Stakes,ARB,2,G2,,-28.00029,153.43088
Gold Coast,Australia,Oceania,1200,Sprint,Turf,Gold Coast Guineas,ARB,3,G3,,-28.00029,153.43088
Gold Coast,Australia,Oceania,1800,Mile,Turf,TAB Magic Millions The Wave,ARB,4,Local,Gold Coast Magic Millions,-28.00029,153.43088
Gold Coast,Australia,Oceania,1100,Sprint,Turf,Magic Millions Sunlight,ARB,4,Local,Gold Coast Magic Millions,-28.00029,153.43088
Gold Coast,Australia,Oceania,1100,Sprint,Turf,Magic Millions The Syndicate,ARB,4,Local,Gold Coast Magic Millions,-28.00029,153.43088
Gold Coast,Australia,Oceania,1300,Sprint,Turf,Magic Millions Rising Stars,ARB,4,Local,Gold Coast Magic Millions,-28.00029,153.43088
Gold Coast,Australia,Oceania,1400,Sprint,Turf,Magic Millions Maiden Plate,ARB,4,Local,Gold Coast Magic Millions,-28.00029,153.43088
Gold Coast,Australia,Oceania,1100,Sprint,Turf,Aquis Gold Nugget,ARB,4,Local,,-28.00029,153.43088
Gold Coast,Australia,Oceania,1100,Sprint,Turf,Aquis Gold Pearl,ARB,4,Local,,-28.00029,153.43088
Gold Coast,Australia,Oceania,1000,Sprint,Turf,Bat Out of Hell,ARB,4,Local,,-28.00029,153.43088
Gold Coast,Australia,Oceania,1800,Mile,Turf,Gold Coast Bracelet,ARB,4,Local,,-28.00029,153.43088
Gold Coast,Australia,Oceania,1400,Sprint,Turf,Silk Stocking,ARB,4,Local,,-28.00029,153.43088
